"LOCATION","Pays","VAR","Variable","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,105.536,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,101.683,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,105.536,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,113.102,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,111.681,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,113.102,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,115.941,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,119.287,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,115.941,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,115.861,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,121.625,,
"ISL","Islande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,115.861,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2016","2016","SUBS","Abonnements","0","Unités",,,32,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,36,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,32,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2017","2017","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,20,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2018","2018","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2019","2019","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-SAT","Abonnements satellite ","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,0,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2016","2016","SUBS","Abonnements","0","Unités",,,793,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,845,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,793,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2017","2017","SUBS","Abonnements","0","Unités",,,1294,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,988,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,1294,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2018","2018","SUBS","Abonnements","0","Unités",,,560,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,879,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,560,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2019","2019","SUBS","Abonnements","0","Unités",,,391,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,452,,
"ISL","Islande","BBW-SUBS-FIXW","Abonnements hertzien fixe terrestre","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,391,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2016","2016","SUBS","Abonnements","0","Unités",,,304677,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,288414,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,304677,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2017","2017","SUBS","Abonnements","0","Unités",,,328243,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,319009,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,328243,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2018","2018","SUBS","Abonnements","0","Unités",,,348212,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,347831,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,348212,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2019","2019","SUBS","Abonnements","0","Unités",,,355398,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,366052,,
"ISL","Islande","BBW-SUBS-STAN","Abonnements haut-débit mobile voix et données","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,355398,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2016","2016","SUBS","Abonnements","0","Unités",,,49290,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,47953,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,49290,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2017","2017","SUBS","Abonnements","0","Unités",,,60148,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,55570,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,60148,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2018","2018","SUBS","Abonnements","0","Unités",,,60711,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,61799,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,60711,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2019","2019","SUBS","Abonnements","0","Unités",,,62396,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,62920,,
"ISL","Islande","BBW-SUBS-DEDI","Abonnements haut-débit mobile dédié données ","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,62396,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2016","2016","SUBS","Abonnements","0","Unités",,,353967,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2016.3","T2-2016","SUBS","Abonnements","0","Unités",,,336367,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2016.6","T4-2016","SUBS","Abonnements","0","Unités",,,353967,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2017","2017","SUBS","Abonnements","0","Unités",,,388391,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2017.3","T2-2017","SUBS","Abonnements","0","Unités",,,374579,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2017.6","T4-2017","SUBS","Abonnements","0","Unités",,,388391,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2018","2018","SUBS","Abonnements","0","Unités",,,408923,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2018.3","T2-2018","SUBS","Abonnements","0","Unités",,,409630,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2018.6","T4-2018","SUBS","Abonnements","0","Unités",,,408923,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2019","2019","SUBS","Abonnements","0","Unités",,,417794,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2019.3","T2-2019","SUBS","Abonnements","0","Unités",,,428972,,
"ISL","Islande","BBW-SUBS-TOT","Total des abonnements haut-débit mobile ","2019.6","T4-2019","SUBS","Abonnements","0","Unités",,,417794,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,0.111,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,0.114,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,0.111,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,0.104,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,0.107,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,0.104,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,0.093,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,0.099,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,0.093,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,0.072,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,0.083,,
"IRL","Irlande","BBW-P100-SAT","Abonnements satellite pour 100 habitants","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,0.072,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,0.979,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,0.889,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,0.979,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,0.988,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,0.98,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,0.988,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,0.978,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,1.038,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,0.978,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,1.049,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,0.968,,
"IRL","Irlande","BBW-P100-FIXW","Abonnements hertzien fixe terrestre pour 100 habitants","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,1.049,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,93.023,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,90.307,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,93.023,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,95.004,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,94.474,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,95.004,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,96.718,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,95.699,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,96.718,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,98.592,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,97.62,,
"IRL","Irlande","BBW-P100-STAN","Abonnements haut-débit mobile voix et données pour 100 habitants","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,98.592,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,7.306,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,7.455,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,7.306,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,6.102,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,6.48,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,6.102,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,6.139,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,6.184,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,6.139,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,6.139,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,6.251,,
"IRL","Irlande","BBW-P100-DEDI","Abonnements haut-débit mobile dédié données pour 100 habitants","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,6.139,,
"IRL","Irlande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,100.329,,
"IRL","Irlande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,97.762,,
"IRL","Irlande","BBW-P100-TOT","Total des abonnements haut-débit mobile pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,100.329,,
