"LOCATION","VAR","TIME","Unit Code","PowerCode Code","PowerCode","Value"
"AUT","BB-P100-DSL","2017","100HAB",0,"Unités",18.029
"AUT","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",18.431
"AUT","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",18.029
"AUT","BB-P100-DSL","2018","100HAB",0,"Unités",17.641
"AUT","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",17.652
"AUT","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",17.641
"AUT","BB-P100-DSL","2019","100HAB",0,"Unités",17.235
"AUT","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",17.429
"AUT","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",17.235
"BEL","BB-P100-DSL","2016","100HAB",0,"Unités",18.237
"BEL","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",18.113
"BEL","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",18.237
"BEL","BB-P100-DSL","2017","100HAB",0,"Unités",18.281
"BEL","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",18.292
"BEL","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",18.281
"BEL","BB-P100-DSL","2018","100HAB",0,"Unités",18.607
"BEL","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",18.414
"BEL","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",18.607
"BEL","BB-P100-DSL","2019","100HAB",0,"Unités",18.488
"BEL","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",18.572
"BEL","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",18.488
"CAN","BB-P100-DSL","2016","100HAB",0,"Unités",12.349
"CAN","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",13.233
"CAN","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",12.349
"CAN","BB-P100-DSL","2017","100HAB",0,"Unités",11.793
"CAN","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",12.252
"CAN","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",11.793
"CAN","BB-P100-DSL","2018","100HAB",0,"Unités",10.948
"CAN","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",11.728
"CAN","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",10.948
"CAN","BB-P100-DSL","2019","100HAB",0,"Unités",10.809
"CAN","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",10.904
"CAN","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",10.809
"CZE","BB-P100-DSL","2016","100HAB",0,"Unités",8.61
"CZE","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",8.883
"CZE","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",8.61
"CZE","BB-P100-DSL","2017","100HAB",0,"Unités",8.289
"CZE","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",8.557
"CZE","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",8.289
"CZE","BB-P100-DSL","2018","100HAB",0,"Unités",8.374
"CZE","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",8.315
"CZE","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",8.374
"CZE","BB-P100-DSL","2019","100HAB",0,"Unités",8.623
"CZE","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",8.485
"CZE","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",8.623
"DNK","BB-P100-DSL","2016","100HAB",0,"Unités",18.337
"DNK","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",19.308
"DNK","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",18.337
"DNK","BB-P100-DSL","2017","100HAB",0,"Unités",16.691
"DNK","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",17.609
"DNK","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",16.691
"DNK","BB-P100-DSL","2018","100HAB",0,"Unités",14.898
"DNK","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",15.789
"DNK","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",14.898
"DNK","BB-P100-DSL","2019","100HAB",0,"Unités",12.941
"DNK","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",13.964
"DNK","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",12.941
"FIN","BB-P100-DSL","2016","100HAB",0,"Unités",10.791
"FIN","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",11.805
"FIN","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",10.791
"FIN","BB-P100-DSL","2017","100HAB",0,"Unités",9.15
"FIN","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",9.845
"FIN","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",9.15
"FIN","BB-P100-DSL","2018","100HAB",0,"Unités",7.342
"FIN","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",8.151
"FIN","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",7.342
"FIN","BB-P100-DSL","2019","100HAB",0,"Unités",6.266
"FIN","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",6.871
"FIN","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",6.266
"FRA","BB-P100-DSL","2016","100HAB",0,"Unités",32.477
"FRA","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",32.952
"FRA","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",32.477
"FRA","BB-P100-DSL","2017","100HAB",0,"Unités",31.171
"FRA","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",31.984
"FRA","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",31.171
"FRA","BB-P100-DSL","2018","100HAB",0,"Unités",29.082
"FRA","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",30.245
"FRA","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",29.082
"FRA","BB-P100-DSL","2019","100HAB",0,"Unités",26.398
"FRA","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",27.879
"FRA","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",26.398
"DEU","BB-P100-DSL","2016","100HAB",0,"Unités",29.194
"DEU","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",29.211
"DEU","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",29.194
"DEU","BB-P100-DSL","2017","100HAB",0,"Unités",29.854
"DEU","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",29.564
"DEU","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",29.854
"DEU","BB-P100-DSL","2018","100HAB",0,"Unités",30.151
"DEU","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",30.02
"DEU","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",30.151
"DEU","BB-P100-DSL","2019","100HAB",0,"Unités",30.398
"DEU","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",30.342
"DEU","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",30.398
"GRC","BB-P100-DSL","2016","100HAB",0,"Unités",33.446
"GRC","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",32.427
"GRC","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",33.446
"GRC","BB-P100-DSL","2017","100HAB",0,"Unités",35.17
"GRC","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",34.102
"GRC","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",35.17
"GRC","BB-P100-DSL","2018","100HAB",0,"Unités",36.831
"GRC","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",35.995
"GRC","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",36.831
"GRC","BB-P100-DSL","2019","100HAB",0,"Unités",38.53
"GRC","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",37.552
"GRC","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",38.53
"HUN","BB-P100-DSL","2016","100HAB",0,"Unités",8.041
"HUN","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",8.197
"HUN","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",8.041
"HUN","BB-P100-DSL","2017","100HAB",0,"Unités",7.928
"HUN","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",7.881
"HUN","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",7.928
"HUN","BB-P100-DSL","2018","100HAB",0,"Unités",7.51
"HUN","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",7.654
"HUN","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",7.51
"HUN","BB-P100-DSL","2019","100HAB",0,"Unités",6.876
"HUN","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",7.336
"HUN","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",6.876
"ISL","BB-P100-DSL","2016","100HAB",0,"Unités",25.297
"ISL","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",26.211
"ISL","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",25.297
"ISL","BB-P100-DSL","2017","100HAB",0,"Unités",22.024
"ISL","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",23.709
"ISL","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",22.024
"ISL","BB-P100-DSL","2018","100HAB",0,"Unités",18.073
"ISL","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",20.495
"ISL","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",18.073
"ISL","BB-P100-DSL","2019","100HAB",0,"Unités",14.242
"ISL","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",15.934
"ISL","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",14.242
"IRL","BB-P100-DSL","2016","100HAB",0,"Unités",19.669
"IRL","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",19.428
"IRL","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",19.669
"IRL","BB-P100-DSL","2017","100HAB",0,"Unités",19.433
"IRL","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",19.767
"IRL","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",19.433
"IRL","BB-P100-DSL","2018","100HAB",0,"Unités",18.816
"IRL","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",19.29
"IRL","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",18.816
"IRL","BB-P100-DSL","2019","100HAB",0,"Unités",17.728
"IRL","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",18.435
"IRL","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",17.728
"ITA","BB-P100-DSL","2016","100HAB",0,"Unités",20.01
"ITA","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",20.543
"ITA","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",20.01
"ITA","BB-P100-DSL","2017","100HAB",0,"Unités",17.905
"ITA","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",19.207
"ITA","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",17.905
"ITA","BB-P100-DSL","2018","100HAB",0,"Unités",14.177
"ITA","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",16.06
"ITA","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",14.177
"ITA","BB-P100-DSL","2019","100HAB",0,"Unités",11.905
"ITA","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",12.564
"ITA","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",11.905
"JPN","BB-P100-DSL","2016","100HAB",0,"Unités",2.267
"JPN","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",2.437
"JPN","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",2.267
"JPN","BB-P100-DSL","2017","100HAB",0,"Unités",1.771
"JPN","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",1.9
"JPN","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",1.771
"JPN","BB-P100-DSL","2018","100HAB",0,"Unités",1.44
"JPN","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",1.612
"JPN","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",1.44
"JPN","BB-P100-DSL","2019","100HAB",0,"Unités",1.176
"JPN","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",1.3
"JPN","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",1.176
"KOR","BB-P100-DSL","2016","100HAB",0,"Unités",2.279
"KOR","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",2.561
"KOR","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",2.279
"KOR","BB-P100-DSL","2017","100HAB",0,"Unités",1.82
"KOR","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",2.028
"KOR","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",1.82
"KOR","BB-P100-DSL","2018","100HAB",0,"Unités",1.35
"KOR","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",1.495
"KOR","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",1.35
"KOR","BB-P100-DSL","2019","100HAB",0,"Unités",1.148
"KOR","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",1.24
"KOR","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",1.148
"LUX","BB-P100-DSL","2016","100HAB",0,"Unités",23.917
"LUX","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",24.587
"LUX","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",23.917
"LUX","BB-P100-DSL","2017","100HAB",0,"Unités",21.993
"LUX","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",23.506
"LUX","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",21.993
"LUX","BB-P100-DSL","2018","100HAB",0,"Unités",20.154
"LUX","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",21.307
"LUX","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",20.154
"LUX","BB-P100-DSL","2019","100HAB",0,"Unités",17.619
"LUX","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",17.691
"LUX","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",17.619
"MEX","BB-P100-DSL","2016","100HAB",0,"Unités",6.269
"MEX","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",6.359
"MEX","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",6.269
"MEX","BB-P100-DSL","2017","100HAB",0,"Unités",5.879
"MEX","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",6.039
"MEX","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",5.879
"MEX","BB-P100-DSL","2018","100HAB",0,"Unités",5.754
"MEX","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",5.819
"MEX","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",5.754
"MEX","BB-P100-DSL","2019","100HAB",0,"Unités",5.372
"MEX","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",5.61
"MEX","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",5.372
"NLD","BB-P100-DSL","2016","100HAB",0,"Unités",16.612
"NLD","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",16.682
"NLD","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",16.612
"NLD","BB-P100-DSL","2017","100HAB",0,"Unités",15.924
"NLD","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",16.248
"NLD","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",15.924
"NLD","BB-P100-DSL","2018","100HAB",0,"Unités",15.402
"NLD","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",15.714
"NLD","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",15.402
"NLD","BB-P100-DSL","2019","100HAB",0,"Unités",15.021
"NLD","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",15.164
"NLD","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",15.021
"NZL","BB-P100-DSL","2016","100HAB",0,"Unités",23.071
"NZL","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",25.391
"NZL","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",23.071
"NZL","BB-P100-DSL","2017","100HAB",0,"Unités",18.512
"NZL","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",20.747
"NZL","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",18.512
"NZL","BB-P100-DSL","2018","100HAB",0,"Unités",14.562
"NZL","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",16.845
"NZL","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",14.562
"NZL","BB-P100-DSL","2019","100HAB",0,"Unités",10.977
"NZL","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",12.76
"NZL","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",10.977
"NOR","BB-P100-DSL","2016","100HAB",0,"Unités",11.96
"NOR","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",12.598
"NOR","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",11.96
"NOR","BB-P100-DSL","2017","100HAB",0,"Unités",10.594
"NOR","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",11.346
"NOR","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",10.594
"NOR","BB-P100-DSL","2018","100HAB",0,"Unités",9.22
"NOR","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",9.942
"NOR","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",9.22
"NOR","BB-P100-DSL","2019","100HAB",0,"Unités",7.147
"NOR","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",8.48
"NOR","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",7.147
"POL","BB-P100-DSL","2016","100HAB",0,"Unités",6.495
"POL","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",6.786
"POL","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",6.495
"POL","BB-P100-DSL","2017","100HAB",0,"Unités",6.005
"POL","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",6.217
"POL","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",6.005
"POL","BB-P100-DSL","2018","100HAB",0,"Unités",5.358
"POL","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",5.814
"POL","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",5.358
"POL","BB-P100-DSL","2019","100HAB",0,"Unités",4.728
"POL","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",5.201
"POL","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",4.728
"PRT","BB-P100-DSL","2016","100HAB",0,"Unités",8.867
"PRT","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",9.581
"PRT","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",8.867
"PRT","BB-P100-DSL","2017","100HAB",0,"Unités",7.28
"PRT","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",7.96
"PRT","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",7.28
"PRT","BB-P100-DSL","2018","100HAB",0,"Unités",5.898
"PRT","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",6.538
"PRT","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",5.898
"PRT","BB-P100-DSL","2019","100HAB",0,"Unités",4.696
"PRT","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",5.269
"PRT","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",4.696
"SVK","BB-P100-DSL","2016","100HAB",0,"Unités",8.971
"SVK","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",8.929
"SVK","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",8.971
"SVK","BB-P100-DSL","2017","100HAB",0,"Unités",8.958
"SVK","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",8.925
"SVK","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",8.958
"SVK","BB-P100-DSL","2018","100HAB",0,"Unités",8.789
"SVK","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",8.925
"SVK","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",8.789
"SVK","BB-P100-DSL","2019","100HAB",0,"Unités",8.686
"SVK","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",8.724
"SVK","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",8.686
"ESP","BB-P100-DSL","2016","100HAB",0,"Unités",13.614
"ESP","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",14.819
"ESP","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",13.614
"ESP","BB-P100-DSL","2017","100HAB",0,"Unités",10.848
"ESP","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",12.279
"ESP","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",10.848
"ESP","BB-P100-DSL","2018","100HAB",0,"Unités",7.998
"ESP","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",9.366
"ESP","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",7.998
"ESP","BB-P100-DSL","2019","100HAB",0,"Unités",5.487
"ESP","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",6.61
"ESP","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",5.487
"SWE","BB-P100-DSL","2016","100HAB",0,"Unités",9.663
"SWE","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",10.695
"SWE","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",9.663
"SWE","BB-P100-DSL","2017","100HAB",0,"Unités",7.723
"SWE","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",8.765
"SWE","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",7.723
"SWE","BB-P100-DSL","2018","100HAB",0,"Unités",6.132
"SWE","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",6.939
"SWE","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",6.132
"SWE","BB-P100-DSL","2019","100HAB",0,"Unités",4.696
"SWE","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",5.456
"SWE","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",4.696
"CHE","BB-P100-DSL","2016","100HAB",0,"Unités",24.805
"CHE","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",25.679
"CHE","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",24.805
"CHE","BB-P100-DSL","2017","100HAB",0,"Unités",24.365
"CHE","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",24.699
"CHE","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",24.365
"CHE","BB-P100-DSL","2018","100HAB",0,"Unités",23.734
"CHE","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",24.137
"CHE","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",23.734
"CHE","BB-P100-DSL","2019","100HAB",0,"Unités",23.683
"CHE","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",23.798
"CHE","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",23.683
"TUR","BB-P100-DSL","2016","100HAB",0,"Unités",9.794
"TUR","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",9.518
"TUR","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",9.794
"TUR","BB-P100-DSL","2017","100HAB",0,"Unités",10.778
"TUR","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",10.225
"TUR","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",10.778
"TUR","BB-P100-DSL","2018","100HAB",0,"Unités",11.659
"TUR","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",11.319
"TUR","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",11.659
"TUR","BB-P100-DSL","2019","100HAB",0,"Unités",11.745
"TUR","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",11.766
"TUR","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",11.745
"GBR","BB-P100-DSL","2016","100HAB",0,"Unités",30.982
"GBR","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",30.808
"GBR","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",30.982
"GBR","BB-P100-DSL","2017","100HAB",0,"Unités",31.177
"GBR","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",31.099
"GBR","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",31.177
"GBR","BB-P100-DSL","2018","100HAB",0,"Unités",31.338
"GBR","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",31.439
"GBR","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",31.338
"GBR","BB-P100-DSL","2019","100HAB",0,"Unités",31.031
"GBR","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",31.322
"GBR","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",31.031
"USA","BB-P100-DSL","2016","100HAB",0,"Unités",8.218
"USA","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",8.58
"USA","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",8.218
"USA","BB-P100-DSL","2017","100HAB",0,"Unités",7.443
"USA","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",7.902
"USA","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",7.443
"USA","BB-P100-DSL","2018","100HAB",0,"Unités",6.704
"USA","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",7.099
"USA","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",6.704
"USA","BB-P100-DSL","2019","100HAB",0,"Unités",5.884
"USA","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",6.24
"USA","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",5.884
"AUS","BB-P100-CAB","2016","100HAB",0,"Unités",4.332
"AUS","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",4.321
"AUS","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",4.332
"AUS","BB-P100-CAB","2017","100HAB",0,"Unités",3.756
"AUS","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",4.175
"AUS","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",3.756
"AUS","BB-P100-CAB","2018","100HAB",0,"Unités",6.05
"AUS","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",3.809
"AUS","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",6.05
"AUS","BB-P100-CAB","2019","100HAB",0,"Unités",7.548
"AUS","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",6.941
"AUS","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",7.548
"AUT","BB-P100-CAB","2016","100HAB",0,"Unités",9.377
"AUT","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",9.303
"AUT","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",9.377
"AUT","BB-P100-CAB","2017","100HAB",0,"Unités",9.602
"AUT","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",9.503
"AUT","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",9.602
"AUT","BB-P100-CAB","2018","100HAB",0,"Unités",9.852
"AUT","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",9.796
"AUT","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",9.852
"AUT","BB-P100-CAB","2019","100HAB",0,"Unités",9.985
"AUT","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",9.934
"AUT","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",9.985
"BEL","BB-P100-CAB","2016","100HAB",0,"Unités",19.286
"BEL","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",18.981
"BEL","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",19.286
"BEL","BB-P100-CAB","2017","100HAB",0,"Unités",20.007
"BEL","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",19.656
"BEL","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",20.007
"BEL","BB-P100-CAB","2018","100HAB",0,"Unités",20.476
"BEL","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",20.104
"BEL","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",20.476
"BEL","BB-P100-CAB","2019","100HAB",0,"Unités",20.957
"BEL","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",20.757
"BEL","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",20.957
